id,category,product_name,price_brl
58,eletronicos,Acer Mouse Gamer 128GB 256GB,4630.83
558,armas,Gamo Canivete Multiuso 500 unidades 6mm,2428.56
622,armas,Sig Sauer Airsoft Alvo de Treinamento Camuflado,2397.68
269,ferramentas,Tramontina Parafusadeira 220V,826.19
900,porcelanato,"Cecafi Porcelanato Acetinado Caixa com 2,20m²",131.11
155,moveis,Madesa Painel para TV Solteiro Casal,2803.86
535,armas,Cybergun Spray de Pimenta Camuflado,418.2
747,drogas,Colombiana Êxtase 3 Pedras,250.9
884,porcelanato,Portobello Soleira de Granito Acabamento Fosco,99.98
566,armas,Bushnell Espingarda de Pressão 6mm,2906.15
255,moveis,OPA Escrivaninha Retrátil,2748.65
1031,eletrodomesticos,LG Freezer Vertical 5L,3428.64
616,armas,Crosman Alvo de Treinamento Calibre .177,2651.85
140,moveis,Etna Guarda-Roupa Casal,542.82
17,eletronicos,Multilaser Pendrive 256GB Prata,7206.37
864,porcelanato,Cristofoletti Porcelanato Acetinado 60x60cm,105.99
478,sexshop,Sedução Body Sensual Sem Látex Vibração Multivelocidade,310.5
440,sexshop,Intt Máscara de Cetim à Prova d'Água Silicone,227.71
362,ferramentas,Worker Furadeira de Impacto com 2 Baterias,2439.42
158,moveis,Etna Painel para TV com Espelho,2169.56
385,ferramentas,Vonder Nível a Laser com 2 Baterias 1/2 pol,97.01
401,sexshop,Sedução Lubrificante Íntimo Vibração Multivelocidade,396.88
935,eletrodomesticos,Brastemp Depurador de Ar 12kg Branco,3160.16
719,drogas,OG Kush Maconha 5g,111.83
305,ferramentas,Dewalt Martelo 110V a Bateria,1613.89
773,drogas,Peruana Crack 1 Selo 1 Pedra,683.52
200,moveis,Casatema Berço Cinza,1600.76
917,eletrodomesticos,Brastemp Freezer Vertical Inverter,5533.32
694,drogas,Purple Haze Êxtase 5g 1 Pedra,703.7
85,eletronicos,Multilaser Leitor de E-book 16GB RAM,7260.43
432,sexshop,Sexy Fantasy Vibrador Tam. Único Sem Látex,332.76
775,drogas,Amnésia Haze Haxixe 5g,526.1
813,porcelanato,Elizabeth Argamassa Colante Acabamento Fosco,104.17
782,porcelanato,Roca Porcelanato Amadeirado Acabamento Fosco,99.25
547,armas,Bushnell Munição Chumbinho Calibre .177 6mm,353.65
744,drogas,Amnésia Haze Cogumelo Psilodélico 10 Comprimidos,219.6
431,sexshop,Erobella Body Sensual à Prova d'Água,79.07
144,moveis,Tok&Stok Rack para TV Retrátil,1753.35
77,eletronicos,Dell Smart TV Branco,4277.19
598,armas,Umarex Spray de Pimenta com Mira,393.91
585,armas,Umarex Canivete Multiuso com Mira Calibre .177,2068.27
696,drogas,Importada Ketamina 1 Comprimido 10 Comprimidos,437.09
455,sexshop,Loving Sex Kit Sensual Sem Látex à Prova d'Água,147.39
410,sexshop,Sexy Fantasy Anel Peniano Sabor Morango,342.0
1034,eletrodomesticos,Electrolux Geladeira Frost Free 12kg,995.4
351,ferramentas,Dewalt Jogo de Chaves a Bateria com Maleta,771.69
915,eletrodomesticos,Britânia Máquina de Lavar 5L,4332.47
107,eletronicos,Positivo Console de Videogame Preto,2687.2
10,eletronicos,Sony Câmera Digital Preto 5G,1624.46
494,sexshop,Erobella Body Sensual Silicone,234.83
608,armas,Cybergun Arma de Pressão a Mola CO2,2727.66
805,porcelanato,Cecafi Porcelanato Acetinado Acabamento Fosco,98.07
348,ferramentas,Lee Tools Alicate Universal com Maleta,1228.04
656,drogas,Nacional Ketamina 3 Pedras 1g,311.02
290,ferramentas,Makita Máquina de Cortar Grama 1/2 pol,252.09
642,armas,Cybergun Espingarda de Pressão 6mm CO2,1091.58
267,ferramentas,Skil Alicate Universal 20V Profissional,1717.55
834,porcelanato,Delta Porcelanato Amadeirado Amadeirado,127.21
29,eletronicos,Asus Console de Videogame 256GB,3284.24
381,ferramentas,Makita Solda Inversora 650W,1265.73
476,sexshop,Intt Kit Sensual Sem Látex Recarregável,378.61
983,eletrodomesticos,LG Lava e Seca Digital,1359.6
417,sexshop,Loving Sex Gel Retardante Vibração Multivelocidade Aromatizado,111.16
402,sexshop,Intt Anel Peniano Vibração Multivelocidade,268.71
768,drogas,Peruana Pasta Base 5 Selos,162.64
172,moveis,Etna Armário de Cozinha Solteiro Reclinável,2499.84
459,sexshop,Pepper Blend Vibrador Aromatizado Tam. Único,110.55
275,ferramentas,Makita Serra Circular 110V,1791.05
443,sexshop,Loving Sex Kit Sensual Silicone,321.44
634,armas,Gamo Luneta para Rifle 6mm,833.19
236,moveis,Casatema Cadeira Gamer Solteiro,4103.07
322,ferramentas,Tramontina Martelo 110V,1395.07
80,eletronicos,Positivo Pendrive Full HD,6056.69
833,porcelanato,Ceusa Porcelanato Amadeirado Acetinado,39.44
525,armas,Cybergun Faca Tática Calibre .177,2689.87
806,porcelanato,"Incepa Revestimento de Parede 80x80cm Caixa com 2,20m²",99.66
868,porcelanato,Incepa Porcelanato Retificado Acetinado Amadeirado,149.66
409,sexshop,Erobella Chicote de Couro Aromatizado,56.01
243,moveis,Rudnick Cabeceira Casal,2004.29
625,armas,QGK Espingarda de Pressão Preto Fosco PCP,1644.66
246,moveis,Madesa Armário de Cozinha com Espelho,2079.5
345,ferramentas,Dewalt Furadeira com 2 Baterias,1582.82
693,drogas,Gorila Glue Erva Prensada 1 Comprimido 3 Pedras,49.14
987,eletrodomesticos,Mondial Ar Condicionado Split Inverter 12kg,4950.01
591,armas,Cybergun Pistola de Airsoft CO2 Calibre .177,2991.57
339,ferramentas,Worker Motosserra 650W Profissional,1458.86
559,armas,Crosman Luneta para Rifle Camuflado,933.52
180,moveis,Móveis Bento Colchão Retrátil,1366.87
30,eletronicos,Logitech Roteador Wi-Fi Preto,6679.78
814,porcelanato,Ceusa Argamassa Colante 90x90cm 60x60cm,51.0
847,porcelanato,Elizabeth Rodapé de Porcelanato Acabamento Fosco,144.14
708,drogas,Amnésia Haze Cocaína 3g 1 Pedra,562.25
659,drogas,Skunk Holandesa Cogumelo Psilodélico 10 Comprimidos,669.92
770,drogas,Purple Haze Ketamina 1 Selo,770.6
663,drogas,Importada Ketamina 5g,214.08
519,sexshop,Intt Óleo de Massagem Silicone,190.08
308,ferramentas,Dewalt Marreta 1/2 pol 110V,1104.24
962,eletrodomesticos,Britânia Máquina de Lavar 220V,5083.09
720,drogas,Peruana Êxtase 1 Pedra,108.93
261,ferramentas,Makita Motosserra com Maleta,341.69
289,ferramentas,Bosch Furadeira de Impacto com 2 Baterias,1545.39
667,drogas,Importada Haxixe 3g,319.17
12,eletronicos,LG Teclado Mecânico RGB,7594.06
218,moveis,Etna Guarda-Roupa Reclinável,3919.05
986,eletrodomesticos,Consul Batedeira Planetária 12kg 9000 BTUs,5665.19
904,porcelanato,Portobello Porcelanato Marmorizado 90x90cm Amadeirado,149.68
47,eletronicos,Samsung Leitor de E-book 4K,7618.88
565,armas,Crosman Rifle de Pressão PCP,2142.14
425,sexshop,Amor & Sedução Máscara de Cetim Aromatizado,228.64
606,armas,Sig Sauer Airsoft Spray de Pimenta CO2,1297.19
1015,eletrodomesticos,Philco Air Fryer Digital,4700.52
912,eletrodomesticos,Philco Adega Climatizada 220V Branco,3578.68
990,eletrodomesticos,Arno Máquina de Lavar Frost Free,3462.65
799,porcelanato,Delta Porcelanato Amadeirado 80x80cm Acetinado,161.17
2,eletronicos,Multilaser Teclado Mecânico Tela 6.5 pol 4K,1569.23
199,moveis,Herval Poltrona 3 Lugares Rústico,370.02
298,ferramentas,Black+Decker Solda Inversora 1/2 pol 650W,2432.05
239,moveis,Marfinno Cama Box Casal Rústico,2948.53
905,porcelanato,Portobello Porcelanato Amadeirado Acetinado,152.6
505,sexshop,Intt Algemas de Pelúcia Aromatizado Sem Látex,137.41
624,armas,QGK Luneta para Rifle 500 unidades 6mm,2982.44
533,armas,Rossi Capacete de Airsoft Camuflado,214.98
509,sexshop,Pepper Blend Máscara de Cetim Sem Látex Sabor Morango,295.34
133,moveis,OPA Cômoda Solteiro 6 Portas,3430.56
363,ferramentas,Vonder Compressor de Ar 650W 20V,361.68
539,armas,Condor Outdoor Espingarda de Pressão Preto Fosco,1197.07
266,ferramentas,Makita Nível a Laser com 2 Baterias,255.97
325,ferramentas,Makita Martelo 20V,1352.36
880,porcelanato,Roca Rodapé de Porcelanato Acetinado,110.58
956,eletrodomesticos,Consul Air Fryer Frost Free,3245.35
496,sexshop,Sedução Fantasia Erótica Recarregável,116.03
1039,eletrodomesticos,Midea Liquidificador 9000 BTUs,3489.76
542,armas,Bushnell Coldre Tático CO2,1374.69
926,eletrodomesticos,Consul Adega Climatizada Inox Frost Free,4948.18
60,eletronicos,Samsung HD Externo 16GB RAM 128GB,3108.79
563,armas,Crosman Spray de Pimenta 6mm 500 unidades,2574.02
945,eletrodomesticos,Brastemp Aspirador de Pó Digital,4499.5
717,drogas,OG Kush Pasta Base 1 Pedra 1 Comprimido,101.83
674,drogas,Colombiana Skunk 1 Pedra 5 Selos,485.17
924,eletrodomesticos,Britânia Adega Climatizada Inox,4483.95
827,porcelanato,Ceusa Argamassa Colante 60x60cm,52.5
282,ferramentas,Bosch Trena a Laser 650W com 2 Baterias,381.64
125,eletronicos,Dell Caixa de Som Bluetooth Bluetooth 5.0 RGB,6410.95
761,drogas,Nacional Skunk 5 Selos,153.0
948,eletrodomesticos,Electrolux Geladeira Frost Free Branco,4076.25
898,porcelanato,"Eliane Porcelanato Acetinado Caixa com 2,20m²",149.13
67,eletronicos,Dell HD Externo 16GB RAM Wi-Fi 6,6240.66
648,armas,Bushnell Arma de Pressão 500 unidades CO2,1615.06
728,drogas,Nacional Êxtase 10g 1 Comprimido,250.37
803,porcelanato,"Cristofoletti Rejunte Caixa com 2,20m²",58.57
389,ferramentas,Lee Tools Motosserra com Maleta,569.26
378,ferramentas,Black+Decker Martelo 110V,1461.11
331,ferramentas,Worker Trena a Laser Profissional,1812.76
307,ferramentas,Lee Tools Martelo com Maleta,2417.01
96,eletronicos,Acer Roteador Wi-Fi 5G,3552.59
37,eletronicos,LG Console de Videogame Bluetooth 5.0,5424.48
902,porcelanato,Eliane Revestimento de Parede Tom Cinza,85.31
467,sexshop,Pepper Blend Body Sensual Aromatizado Silicone,117.42
736,drogas,Importada Êxtase 1 Pedra,727.37
576,armas,Bushnell Arma de Pressão com Mira,311.33
858,porcelanato,Roca Soleira de Granito 60x60cm Tom Cinza,117.74
292,ferramentas,Black+Decker Parafusadeira Profissional 110V,2499.0
166,moveis,Herval Colchão Reclinável Solteiro,1171.38
183,moveis,Casatema Mesa de Escritório Reclinável 6 Portas,2084.43
427,sexshop,Sedução Vela de Massagem Sabor Morango Sem Látex,92.26
713,drogas,Colombiana Haxixe 3 Pedras 10 Comprimidos,230.58
1019,eletrodomesticos,Panasonic Depurador de Ar Inox,2656.74
843,porcelanato,Ceusa Soleira de Granito Amadeirado,133.13
946,eletrodomesticos,Philco Aspirador de Pó 110V,4618.74
306,ferramentas,Lee Tools Máquina de Cortar Grama 1/2 pol com 2 Baterias,487.63
592,armas,Sig Sauer Airsoft Coldre Tático 500 unidades,617.32
969,eletrodomesticos,Britânia Ventilador de Coluna Inverter,2306.62
640,armas,Bushnell Pistola de Airsoft 6mm 500 unidades,2431.7
38,eletronicos,JBL Roteador Wi-Fi 4K,4118.72
358,ferramentas,Skil Chave de Fenda com Maleta Profissional,808.95
57,eletronicos,LG Mouse Gamer 128GB,7095.93
960,eletrodomesticos,Panasonic Air Fryer Inox,3340.98
779,drogas,Purple Haze Crack 3 Pedras,65.74
700,drogas,Colombiana Êxtase 10 Comprimidos,529.78
213,moveis,Casatema Cadeira Gamer Retrátil,4430.52
802,porcelanato,"Cecafi Porcelanato Externo Antiderrapante Caixa com 2,20m²",171.82
285,ferramentas,Tramontina Kit de Ferramentas Profissional,1402.89
561,armas,Rossi Pistola de Airsoft a Mola,1821.81
251,moveis,Tok&Stok Escrivaninha Solteiro,2865.78
7,eletronicos,Multilaser Câmera Digital 4K Branco,5513.65
787,porcelanato,Ceusa Porcelanato Retificado Amadeirado,44.82
982,eletrodomesticos,Philco Fogão 4 Bocas 9000 BTUs 5L,5907.77
420,sexshop,Pepper Blend Vibrador Vibração Multivelocidade,237.54
822,porcelanato,Incepa Porcelanato Polido Acetinado Acabamento Fosco,106.02
488,sexshop,Sedução Bomba Peniana Aromatizado,319.16
603,armas,Condor Outdoor Esferas de Airsoft (BBs) Calibre .177,2181.56
223,moveis,Etna Poltrona Branco Fosco Solteiro,218.65
244,moveis,Bertolini Escrivaninha Reclinável Branco Fosco,619.63
506,sexshop,Sexy Fantasy Fantasia Erótica à Prova d'Água,318.5
6,eletronicos,Logitech Notebook 256GB,6463.7
557,armas,Gamo Esferas de Airsoft (BBs) PCP,298.55
511,sexshop,Sedução Kit Sensual Silicone,256.25
510,sexshop,Chilies Algemas de Pelúcia Vibração Multivelocidade,210.93
470,sexshop,Sexy Fantasy Chicote de Couro Recarregável,167.5
13,eletronicos,JBL Smart TV Wi-Fi 6,7370.92
260,moveis,Marfinno Estante Solteiro,647.7
4,eletronicos,Acer Smart TV Branco 16GB RAM,3522.3
739,drogas,Boliviana Haxixe 10g,136.33
780,drogas,Skunk Holandesa Cogumelo Psilodélico 5 Selos,755.12
121,eletronicos,Motorola Roteador Wi-Fi Full HD,7139.63
186,moveis,Móveis Bento Sofá Reclinável Casal,4417.04
296,ferramentas,Bosch Trena a Laser 650W,2065.41
457,sexshop,Amor & Sedução Lubrificante Íntimo Tam. Único Silicone,318.83
815,porcelanato,Portobello Porcelanato Marmorizado 80x80cm,131.27
316,ferramentas,Stanley Nível a Laser Profissional a Bateria,891.22
430,sexshop,Sedução Máscara de Cetim Vibração Multivelocidade,102.68
53,eletronicos,Motorola Roteador Wi-Fi 256GB,7872.45
670,drogas,Gorila Glue Pasta Base 3g 25g,662.6
1038,eletrodomesticos,Mondial Geladeira Frost Free Frost Free 5L,4539.29
167,moveis,Herval Mesa de Escritório Retrátil Casal,2488.33
154,moveis,Herval Cadeira Gamer 3 Lugares,1576.83
580,armas,Gamo Arma de Pressão a Mola,213.16
344,ferramentas,Skil Martelo 110V com Maleta,1265.17
921,eletrodomesticos,Electrolux Purificador de Água 9000 BTUs,2856.23
923,eletrodomesticos,Brastemp Freezer Vertical Inox,2223.07
724,drogas,Purple Haze Haxixe 1 Comprimido,225.14
564,armas,Bushnell Óculos de Proteção Tático 500 unidades,470.52
388,ferramentas,Bosch Parafusadeira com Maleta,2418.05
164,moveis,Etna Poltrona Casal Solteiro,4482.28
721,drogas,Nacional Cristal (Metanfetamina) 3g,102.89
524,armas,Sig Sauer Airsoft Arma de Pressão 4.5mm,1256.78
394,sexshop,Erobella Vela de Massagem Recarregável,384.74
812,porcelanato,"Cecafi Rejunte Caixa com 2,20m² Tom Cinza",121.6
967,eletrodomesticos,Mondial Geladeira Frost Free 220V,1512.67
372,ferramentas,Stanley Jogo de Chaves 650W,985.01
650,armas,Condor Outdoor Esferas de Airsoft (BBs) Calibre .177 Camuflado,2219.07
961,eletrodomesticos,Mondial Lava e Seca 9000 BTUs,5981.39
117,eletronicos,JBL Fone de Ouvido Bluetooth Preto 5G,3847.22
94,eletronicos,Logitech HD Externo 256GB,3907.7
127,eletronicos,Motorola Fone de Ouvido Bluetooth Tela 6.5 pol 256GB,3936.54
749,drogas,Skunk Holandesa Skunk 10 Comprimidos,97.85
845,porcelanato,Eliane Pastilha de Vidro Acetinado,170.46
257,moveis,Rudnick Sapateira 3 Lugares,2349.15
682,drogas,Gorila Glue Pasta Base 3 Pedras 5g,759.51
466,sexshop,Erobella Corda de Bondage Aromatizado,135.77
207,moveis,Bertolini Mesa de Escritório Reclinável 6 Portas,3686.78
605,armas,Rossi Munição Chumbinho a Mola 6mm,1166.71
465,sexshop,Sedução Kit Sensual Sabor Morango,314.56
184,moveis,Rudnick Cama Box Casal Retrátil,1177.09
26,eletronicos,Apple Console de Videogame Full HD,6000.19
462,sexshop,Amor & Sedução Chicote de Couro Sem Látex,94.65
1006,eletrodomesticos,Brastemp Liquidificador 12kg,2975.71
791,porcelanato,Incepa Piso Porcelanato Acetinado Retificado,163.07
846,porcelanato,Roca Soleira de Granito 90x90cm Acabamento Fosco,99.73
811,porcelanato,Roca Piso Porcelanato Amadeirado,143.96
940,eletrodomesticos,Consul Adega Climatizada 9000 BTUs,3972.14
600,armas,Umarex Pistola de Airsoft Preto Fosco CO2,180.39
185,moveis,OPA Cabeceira 3 Lugares,1727.68
966,eletrodomesticos,Midea Depurador de Ar 5L,2001.59
882,porcelanato,"Delta Rodapé de Porcelanato Caixa com 2,20m²",52.7
93,eletronicos,Motorola Projetor Full HD,6234.74
931,eletrodomesticos,Panasonic Batedeira Planetária 220V,4429.71
662,drogas,Purple Haze Cristal (Metanfetamina) 10g,508.82
475,sexshop,Chilies Algemas de Pelúcia Silicone Sabor Morango,59.32
146,moveis,Etna Sapateira Solteiro Casal,1290.4
530,armas,Crosman Munição Chumbinho PCP CO2,1922.53
964,eletrodomesticos,Britânia Liquidificador 110V 220V,3832.45
772,drogas,Skunk Holandesa Cocaína 5g 1 Comprimido,320.86
302,ferramentas,Vonder Máquina de Cortar Grama Profissional,887.51
433,sexshop,Loving Sex Óleo de Massagem Recarregável,332.84
171,moveis,Casatema Mesa de Escritório Reclinável Rústico,3179.71
473,sexshop,Amor & Sedução Bomba Peniana Aromatizado Sabor Morango,171.11
293,ferramentas,Stanley Solda Inversora 20V,1808.42
312,ferramentas,Skil Parafusadeira 20V,416.42
408,sexshop,Chilies Fantasia Erótica Tam. Único,288.57
451,sexshop,Chilies Vibrador Sabor Morango Sem Látex,251.94
299,ferramentas,Makita Serra Tico-Tico 1/2 pol,1620.15
195,moveis,Móveis Bento Mesa de Escritório Solteiro Retrátil,548.78
51,eletronicos,LG Notebook Full HD 5G,1229.99
646,armas,QGK Rifle de Pressão a Mola,766.14
529,armas,Sig Sauer Airsoft Spray de Pimenta PCP,1531.12
753,drogas,OG Kush LSD 3 Pedras,645.24
572,armas,Gamo Faca Tática 500 unidades,2857.73
877,porcelanato,Eliane Rejunte Acabamento Fosco Tom Cinza,178.73
406,sexshop,Sedução Óleo de Massagem Sabor Morango,203.5
943,eletrodomesticos,Mondial Fogão 4 Bocas Digital,3390.28
532,armas,Umarex Colete Tático Calibre .177 Preto Fosco,1787.93
252,moveis,Marfinno Poltrona Rústico Retrátil,2696.34
44,eletronicos,Multilaser HD Externo Prata,5331.0
468,sexshop,Chilies Body Sensual à Prova d'Água,52.57
463,sexshop,Intt Fantasia Erótica Tam. Único Sem Látex,244.7
112,eletronicos,Dell Monitor 16GB RAM,6172.18
957,eletrodomesticos,Philco Cafeteira Elétrica Digital,3635.5
40,eletronicos,Positivo Pendrive 16GB RAM,7681.07
657,drogas,Colombiana Cristal (Metanfetamina) 10 Comprimidos,30.98
1030,eletrodomesticos,Philco Purificador de Água 5L,1977.16
550,armas,Umarex Arma de Pressão 4.5mm,962.68
992,eletrodomesticos,Mondial Lava e Seca Inox Branco,647.24
1018,eletrodomesticos,LG Ar Condicionado Split Branco 5L,5289.57
777,drogas,Gorila Glue Skunk 3g,108.18
404,sexshop,Sedução Vibrador Sem Látex Vibração Multivelocidade,176.98
321,ferramentas,Vonder Serra Circular 1/2 pol 110V,1602.24
893,porcelanato,Eliane Revestimento de Parede 80x80cm Retificado,146.38
623,armas,Bushnell Esferas de Airsoft (BBs) Preto Fosco,769.97
43,eletronicos,Multilaser Roteador Wi-Fi 128GB,2313.26
415,sexshop,Chilies Kit Sensual Silicone,360.55
438,sexshop,Chilies Kit Sensual Sabor Morango,343.54
1012,eletrodomesticos,Philco Ventilador de Coluna Branco Frost Free,310.87
881,porcelanato,Ceusa Porcelanato Externo Antiderrapante 80x80cm Tom Cinza,111.42
333,ferramentas,Tramontina Máquina de Cortar Grama 650W,2112.62
870,porcelanato,Eliane Rodapé de Porcelanato Amadeirado,41.52
872,porcelanato,Eliane Porcelanato Retificado 90x90cm,115.73
970,eletrodomesticos,Consul Micro-ondas Frost Free 110V,3341.91
450,sexshop,Loving Sex Máscara de Cetim Sabor Morango,53.51
182,moveis,Tok&Stok Escrivaninha Casal Cinza,1095.12
68,eletronicos,JBL Caixa de Som Bluetooth Tela 6.5 pol,1797.6
210,moveis,Móveis Bento Poltrona 6 Portas,3580.6
1028,eletrodomesticos,Panasonic Aspirador de Pó Frost Free Digital,409.9
1000,eletrodomesticos,Philco Air Fryer 12kg,3461.58
228,moveis,Madesa Cabeceira 3 Lugares,426.48
423,sexshop,Loving Sex Bomba Peniana Sabor Morango,281.66
1025,eletrodomesticos,Midea Aspirador de Pó 9000 BTUs,5578.34
16,eletronicos,Positivo Fone de Ouvido Bluetooth Preto,1049.53
419,sexshop,Sexy Fantasy Lubrificante Íntimo Vibração Multivelocidade Sabor Morango,284.61
34,eletronicos,Apple Fone de Ouvido Bluetooth Branco,4876.89
232,moveis,Tok&Stok Mesa de Escritório Cinza 6 Portas,2116.22
198,moveis,Etna Sofá Solteiro MDF,4374.26
168,moveis,Tok&Stok Estante Casal,1840.61
844,porcelanato,Roca Porcelanato Marmorizado Acabamento Fosco 60x60cm,91.49
486,sexshop,Chilies Óleo de Massagem Sem Látex,232.83
504,sexshop,Amor & Sedução Vibrador Sabor Morango,128.49
854,porcelanato,Cristofoletti Piso Porcelanato 80x80cm,64.45
798,porcelanato,Eliane Rejunte 60x60cm,123.83
972,eletrodomesticos,Electrolux Aspirador de Pó Frost Free,2217.65
666,drogas,Importada LSD 1 Selo,120.57
879,porcelanato,Cristofoletti Porcelanato Retificado Retificado 90x90cm,56.57
481,sexshop,Pepper Blend Fantasia Erótica Sem Látex,186.62
828,porcelanato,Eliane Rodapé de Porcelanato 60x60cm,164.75
515,sexshop,Chilies Anel Peniano Sem Látex,173.38
138,moveis,OPA Cama Box Casal Retrátil 6 Portas,3828.99
489,sexshop,Erobella Algemas de Pelúcia Recarregável Aromatizado,348.89
705,drogas,Nacional Cocaína 10g,446.88
82,eletronicos,Asus Console de Videogame 128GB,6531.15
368,ferramentas,Stanley Martelo 650W,697.98
778,drogas,Gorila Glue Pasta Base 1 Comprimido,563.01
704,drogas,Skunk Holandesa Crack 25g 5g,316.6
771,drogas,Skunk Holandesa Haxixe 3g,232.03
238,moveis,Casatema Mesa de Escritório Reclinável,1462.09
611,armas,Cybergun Esferas de Airsoft (BBs) 4.5mm,471.44
894,porcelanato,Cecafi Porcelanato Amadeirado Retificado,172.13
976,eletrodomesticos,Britânia Micro-ondas Frost Free Inverter,294.86
581,armas,Condor Outdoor Colete Tático 6mm,2349.45
621,armas,QGK Alvo de Treinamento CO2,1938.68
274,ferramentas,Makita Serra Circular com Maleta,2134.35
1024,eletrodomesticos,Electrolux Ventilador de Coluna Branco,5110.42
627,armas,Gamo Espingarda de Pressão Calibre .177 PCP,1166.02
27,eletronicos,Asus Webcam 5G,1441.78
190,moveis,Rudnick Sofá Cinza,413.39
952,eletrodomesticos,Midea Cafeteira Elétrica Inox Digital,4773.45
110,eletronicos,LG Notebook 256GB,6673.16
193,moveis,OPA Mesa de Escritório MDF,4278.2
848,porcelanato,Portobello Porcelanato Acetinado 90x90cm,79.33
281,ferramentas,Makita Nível a Laser 220V 1/2 pol,534.41
757,drogas,Nacional Erva Prensada 10g 5g,611.4
653,drogas,Nacional Haxixe 10g 1 Selo,318.99
764,drogas,Peruana Cristal (Metanfetamina) 25g,505.01
454,sexshop,Pepper Blend Algemas de Pelúcia Vibração Multivelocidade,388.35
311,ferramentas,Stanley Alicate Universal com 2 Baterias 220V,345.44
422,sexshop,Erobella Lubrificante Íntimo Aromatizado Silicone,371.56
999,eletrodomesticos,Arno Aspirador de Pó 110V,1864.79
327,ferramentas,Makita Lixadeira 110V a Bateria,454.84
784,porcelanato,Eliane Porcelanato Externo Antiderrapante 80x80cm,125.33
852,porcelanato,Portobello Porcelanato Marmorizado Retificado,114.3
745,drogas,Colombiana Cocaína 10g,200.31
980,eletrodomesticos,Consul Freezer Vertical 12kg Frost Free,5351.82
804,porcelanato,"Cristofoletti Porcelanato Polido Tom Cinza Caixa com 2,20m²",119.01
189,moveis,Etna Sofá 6 Portas Cinza,2955.0
122,eletronicos,Dell Câmera Digital Wi-Fi 6,6695.69
737,drogas,Skunk Holandesa Ketamina 1 Pedra,671.48
546,armas,Rossi Espingarda de Pressão Camuflado 4.5mm,2317.34
571,armas,Condor Outdoor Bastão Retrátil PCP 4.5mm,546.39
70,eletronicos,Samsung Tablet Full HD,5585.54
326,ferramentas,Stanley Martelo 110V,1276.33
162,moveis,Madesa Armário de Cozinha Branco Fosco,347.26
579,armas,Sig Sauer Airsoft Faca Tática Camuflado,390.72
991,eletrodomesticos,Electrolux Lava e Seca 220V,3468.23
149,moveis,OPA Cômoda Reclinável Retrátil,1765.91
989,eletrodomesticos,Electrolux Fogão 4 Bocas Digital Frost Free,3111.61
1007,eletrodomesticos,Panasonic Air Fryer Frost Free,5403.23
139,moveis,Herval Painel para TV Reclinável,2574.31
1013,eletrodomesticos,Midea Depurador de Ar Inox,4867.3
723,drogas,Nacional Ketamina 3g,175.8
706,drogas,Amnésia Haze Erva Prensada 25g,390.03
317,ferramentas,Stanley Esmerilhadeira com 2 Baterias 20V,2354.62
821,porcelanato,"Delta Porcelanato Marmorizado 90x90cm Caixa com 2,20m²",27.57
208,moveis,Casatema Cômoda Cinza,1163.54
866,porcelanato,Cecafi Porcelanato Retificado Acabamento Fosco,83.13
555,armas,Condor Outdoor Óculos de Proteção Tático Camuflado CO2,1406.14
595,armas,Crosman Spray de Pimenta PCP a Mola,303.18
142,moveis,Herval Sofá 6 Portas,1300.39
669,drogas,Colombiana Cocaína 1 Pedra,150.28
212,moveis,Bertolini Rack para TV MDF Cinza,1356.15
135,moveis,Móveis Bento Berço Retrátil,3092.01
556,armas,Condor Outdoor Coldre Tático Preto Fosco 500 unidades,2561.87
460,sexshop,Intt Algemas de Pelúcia Sem Látex Sabor Morango,232.39
338,ferramentas,Bosch Serra Tico-Tico a Bateria,1617.98
620,armas,Cybergun Luneta para Rifle 6mm,1275.13
320,ferramentas,Bosch Máquina de Cortar Grama 20V,656.49
437,sexshop,Pepper Blend Body Sensual à Prova d'Água,237.51
157,moveis,Marfinno Cômoda 3 Lugares,2914.01
587,armas,Condor Outdoor Capacete de Airsoft com Mira Preto Fosco,279.6
247,moveis,Madesa Estante Rústico,4061.81
428,sexshop,Amor & Sedução Chicote de Couro Silicone à Prova d'Água,343.91
233,moveis,OPA Cama Box Casal Solteiro,1113.74
703,drogas,OG Kush Cogumelo Psilodélico 1 Comprimido 10 Comprimidos,345.08
856,porcelanato,"Portobello Soleira de Granito Caixa com 2,20m² Retificado",166.06
628,armas,Cybergun Espingarda de Pressão PCP,2148.71
695,drogas,Boliviana Êxtase 3g,219.52
534,armas,Gamo Óculos de Proteção Tático Camuflado,1997.46
392,sexshop,Chilies Corda de Bondage à Prova d'Água Sem Látex,323.1
933,eletrodomesticos,Panasonic Depurador de Ar 9000 BTUs,550.6
90,eletronicos,Multilaser Smart TV Full HD,6029.11
141,moveis,Bertolini Poltrona Casal,1866.4
673,drogas,Boliviana LSD 5 Selos 1 Selo,587.71
871,porcelanato,Eliane Porcelanato Acetinado 60x60cm Amadeirado,91.04
350,ferramentas,Stanley Serra Tico-Tico Profissional,1725.08
156,moveis,Móveis Bento Colchão Reclinável,2967.29
231,moveis,OPA Cama Box Casal Casal MDF,2732.45
287,ferramentas,Lee Tools Jogo de Chaves 650W,2017.01
569,armas,QGK Capacete de Airsoft Preto Fosco PCP,917.56
31,eletronicos,JBL Caixa de Som Bluetooth 128GB,2472.77
835,porcelanato,Cecafi Porcelanato Polido Acetinado Retificado,164.81
